listing_id,host_since,host_is_superhost,host_total_listings_count,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,availability_365,number_of_reviews,review_scores_rating,instant_bookable,reviews_per_month,host_tenure_days,occupancy,reviews_last_year,city,log_price
1455656325647057805,2014-11-14,0,1.0,Oud-Oost,52.35898,4.92276,Entire loft,Entire home/apt,5,2.0,3.0,3.0,620.0,7,67,0,,f,,3701.0,0.8164383561643835,0.0,amsterdam,6.429719478039138
8798384,2015-10-08,0,1.0,Watergraafsmeer,52.3511,4.94085,Entire rental unit,Entire home/apt,4,1.5,3.0,3.0,181.0,3,131,25,4.88,f,0.22,3373.0,0.6410958904109589,3.0,amsterdam,5.198497031265826
4984717,2014-02-07,1,5.0,Centrum-West,52.3783,4.89263,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,169.0,3,312,192,4.76,f,1.51,3981.0,0.1452054794520547,33.0,amsterdam,5.1298987149230735
15922131,2012-12-23,0,3.0,Centrum-Oost,52.36277,4.88854,Private room in townhouse,Private room,2,1.5,1.0,1.0,159.0,2,145,177,4.82,f,1.65,4392.0,0.6027397260273972,17.0,amsterdam,5.068904202220232
9263993,2013-04-24,0,1.0,De Baarsjes - Oud-West,52.359848273072345,4.862925533118679,Entire condo,Entire home/apt,2,1.0,1.0,1.0,134.0,4,6,59,4.86,f,0.49,4270.0,0.9835616438356164,6.0,amsterdam,4.897839799950911
707179511846809052,2022-09-02,0,1.0,Centrum-West,52.37757,4.89538,Entire condo,Entire home/apt,2,1.5,1.0,1.0,330.0,3,56,17,4.94,f,0.46,852.0,0.8465753424657534,6.0,amsterdam,5.799092654460526
18063880,2017-04-05,0,2.0,De Pijp - Rivierenbuurt,52.34483,4.89754,Entire rental unit,Entire home/apt,4,,3.0,,,3,0,42,4.81,f,0.41,2828.0,1.0,6.0,amsterdam,
24676438,2017-08-07,0,1.0,Bijlmer-Centrum,52.3122,4.95602,Entire rental unit,Entire home/apt,3,,2.0,,,1,0,24,4.75,f,0.27,2704.0,1.0,0.0,amsterdam,
885215539307369433,2016-08-30,0,1.0,De Pijp - Rivierenbuurt,52.35045,4.88873,Entire home,Entire home/apt,2,1.0,1.0,1.0,330.0,3,359,2,5.0,f,0.07,3046.0,0.0164383561643836,0.0,amsterdam,5.799092654460526
1400060380947233562,2015-03-31,0,1.0,De Pijp - Rivierenbuurt,52.35174298628303,4.903955161571503,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1595.0,3,30,2,5.0,f,2.0,3564.0,0.9178082191780822,2.0,amsterdam,7.374629015218945
11822995,2016-03-14,0,1.0,De Baarsjes - Oud-West,52.36429,4.85056,Entire rental unit,Entire home/apt,2,,1.0,,,5,0,43,4.81,t,0.37,3215.0,1.0,0.0,amsterdam,
823698200952463013,2023-02-10,0,1.0,De Pijp - Rivierenbuurt,52.34767700621787,4.89479882197337,Entire home,Entire home/apt,4,,2.0,,,2,0,5,4.6,f,0.17,691.0,1.0,0.0,amsterdam,
857841031072507845,2014-12-17,0,1.0,Watergraafsmeer,52.3482827,4.9406682,Entire rental unit,Entire home/apt,2,,1.0,,,5,0,3,5.0,f,0.12,3668.0,1.0,0.0,amsterdam,
1457095384104160276,2013-01-03,0,5.0,Geuzenveld - Slotermeer,52.3736062009702,4.812586999999997,Entire townhouse,Entire home/apt,4,2.5,2.0,2.0,198.0,3,81,2,5.0,f,2.0,4381.0,0.7780821917808219,2.0,amsterdam,5.288267030694535
21800921,2014-06-18,1,2.0,Watergraafsmeer,52.33211,4.90139,Private room in houseboat,Private room,4,2.0,2.0,5.0,157.0,2,48,453,4.93,t,4.79,3850.0,0.8684931506849315,58.0,amsterdam,5.056245805348308
1458686947301320763,2025-07-05,0,2.0,Zuid,52.35592,4.85777,Entire rental unit,Entire home/apt,2,,1.0,,,1,0,2,5.0,f,1.43,-185.0,1.0,2.0,amsterdam,
51611423,2021-08-12,0,1.0,De Pijp - Rivierenbuurt,52.35016,4.89485,Entire condo,Entire home/apt,2,,,,,3,0,21,4.95,f,0.43,1238.0,1.0,14.0,amsterdam,
1382335221858695121,2016-11-29,0,2.0,Oud-Noord,52.3910782937844,4.926314738141252,Entire home,Entire home/apt,4,,2.0,,,2,0,2,5.0,f,0.47,2955.0,1.0,2.0,amsterdam,
26162908,2014-01-21,0,1.0,Buitenveldert - Zuidas,52.33481,4.87386,Entire rental unit,Entire home/apt,4,,3.0,,,5,0,8,4.88,f,0.09,3998.0,1.0,0.0,amsterdam,
896808538258633661,2013-10-17,0,1.0,De Pijp - Rivierenbuurt,52.35681285928799,4.896709019824458,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,184.0,2,222,19,5.0,f,0.7,4094.0,0.3917808219178081,6.0,amsterdam,5.214935757608986
916623263968380558,2014-07-18,1,1.0,Centrum-Oost,52.3585427470905,4.89400751888752,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,185.0,3,80,52,4.98,t,1.95,3820.0,0.7808219178082192,22.0,amsterdam,5.220355825078324
4636051,2014-06-02,0,2.0,Oud-Oost,52.35872,4.90728,Private room in condo,Private room,2,1.5,1.0,2.0,84.0,2,72,200,4.79,f,1.6,3866.0,0.8027397260273973,36.0,amsterdam,4.430816798843313
51323866,2012-07-16,0,6.0,Westerpark,52.37858,4.87147,Camper/RV,Entire home/apt,2,,1.0,,,2,0,2,5.0,f,0.05,4552.0,1.0,0.0,amsterdam,
34677557,2019-05-13,0,1.0,De Baarsjes - Oud-West,52.36393,4.87532,Entire condo,Entire home/apt,4,,3.0,,,3,0,13,4.77,f,0.17,2060.0,1.0,0.0,amsterdam,
26292322,2014-07-25,0,2.0,IJburg - Zeeburgereiland,52.37375,4.96838,Entire home,Entire home/apt,4,,2.0,,,4,0,12,4.92,f,0.14,3813.0,1.0,0.0,amsterdam,
44887624,2016-01-13,0,1.0,Bos en Lommer,52.38063,4.85969,Entire rental unit,Entire home/apt,2,,1.0,,,4,0,9,4.89,f,0.15,3276.0,1.0,0.0,amsterdam,
1147691297463976343,2012-11-19,1,1.0,Noord-West,52.41550059999999,4.9064795,Entire guesthouse,Entire home/apt,4,1.0,2.0,3.0,159.0,1,266,55,4.98,t,3.46,4426.0,0.2712328767123287,37.0,amsterdam,5.068904202220232
1167345351185808889,2021-08-09,0,1.0,Watergraafsmeer,52.3531,4.93194,Entire rental unit,Entire home/apt,2,,1.0,,,1,0,1,5.0,f,0.24,1241.0,1.0,1.0,amsterdam,
1220179857416619677,2015-06-27,0,1.0,Zuid,52.35349295546003,4.849401322068442,Entire home,Entire home/apt,4,3.0,3.0,3.0,490.0,5,60,1,5.0,f,0.22,3476.0,0.8356164383561644,1.0,amsterdam,6.194405391104672
48342858,2016-08-02,0,1.0,Noord-West,52.41049,4.9066,Entire home,Entire home/apt,5,,3.0,,,2,0,7,4.86,f,0.19,3074.0,1.0,0.0,amsterdam,
837572132654904880,2023-03-01,0,1.0,Watergraafsmeer,52.33756,4.9196,Entire home,Entire home/apt,4,,2.0,,,2,0,2,4.5,f,0.07,672.0,1.0,0.0,amsterdam,
1135922073630540518,2014-07-08,0,1.0,Westerpark,52.37736,4.87266,Entire condo,Entire home/apt,2,,1.0,,,5,0,4,4.75,f,0.24,3830.0,1.0,1.0,amsterdam,
1497616817965789400,2017-05-01,0,2.0,Bos en Lommer,52.3778462,4.851635,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,191.0,2,15,0,,f,,2802.0,0.9589041095890412,0.0,amsterdam,5.25227342804663
3329357,2014-06-15,0,1.0,Westerpark,52.38769,4.88132,Entire condo,Entire home/apt,4,,2.0,,,3,0,28,4.46,f,0.21,3853.0,1.0,0.0,amsterdam,
44986373,2020-08-18,0,1.0,Oud-Oost,52.36022,4.91218,Entire condo,Entire home/apt,4,,2.0,,,4,0,19,4.79,f,0.31,1597.0,1.0,2.0,amsterdam,
863064250773533652,2018-01-06,1,1.0,De Baarsjes - Oud-West,52.3727141,4.8523925,Entire rental unit,Entire home/apt,2,,1.0,,,3,0,25,4.96,f,0.86,2552.0,1.0,6.0,amsterdam,
670989644826715509,2015-06-10,0,1.0,De Baarsjes - Oud-West,52.3717235901547,4.848376102745533,Entire condo,Entire home/apt,2,1.5,1.0,1.0,206.0,30,89,3,5.0,f,0.08,3493.0,0.7561643835616438,0.0,amsterdam,5.327876168789581
720137012387648171,2013-09-06,0,1.0,Oostelijk Havengebied - Indische Buurt,52.363136854204434,4.935697499280519,Entire condo,Entire home/apt,3,,1.0,,,2,0,0,,f,,4135.0,1.0,0.0,amsterdam,
53158377,2013-04-05,0,6.0,Westerpark,52.37432,4.87447,Entire rental unit,Entire home/apt,4,,2.0,,,2,0,30,5.0,f,0.66,4289.0,1.0,11.0,amsterdam,
1451417762783110172,2025-06-25,0,1.0,De Baarsjes - Oud-West,52.3625272,4.8587641,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,151.0,1,199,3,4.0,f,1.84,-175.0,0.4547945205479452,3.0,amsterdam,5.017279836814924
10492761,2011-09-26,0,4.0,Zuid,52.3508415222168,4.8580241203308105,Private room in bed and breakfast,Private room,2,1.0,1.0,0.0,141.0,2,213,39,4.85,f,0.53,4846.0,0.4164383561643835,0.0,amsterdam,4.948759890378168
2647365,2013-02-18,0,5.0,Gaasperdam - Driemond,52.31066,4.99979,Private room in nature lodge,Private room,2,1.0,1.0,1.0,105.0,1,348,154,4.71,t,1.12,4335.0,0.0465753424657534,33.0,amsterdam,4.653960350157523
255809,2011-10-28,1,2.0,De Pijp - Rivierenbuurt,52.34416,4.88709,Private room in villa,Private room,4,1.0,2.0,2.0,279.0,2,314,269,4.89,f,1.65,4814.0,0.1397260273972602,42.0,amsterdam,5.631211781821365
945329945635188011,2014-10-19,0,3.0,Oostelijk Havengebied - Indische Buurt,52.3637258,4.9326089,Entire condo,Entire home/apt,4,,2.0,,,2,0,9,5.0,f,0.36,3727.0,1.0,0.0,amsterdam,
1085266654325992109,2021-08-13,0,1052.0,Centrum-Oost,52.36364769999999,4.8853753,Room in hotel,Private room,2,,1.0,,,1,361,36,4.39,t,1.9,1237.0,0.0109589041095889,25.0,amsterdam,
718078595469008924,2017-11-13,1,1.0,Slotervaart,52.36448,4.83206,Entire rental unit,Entire home/apt,3,,1.0,,,1,0,32,4.91,t,0.89,2606.0,1.0,6.0,amsterdam,
844797360646326812,2016-10-02,0,1.0,Noord-West,52.42321,4.88963,Entire home,Entire home/apt,3,,1.0,,,5,0,2,5.0,t,0.07,3013.0,1.0,0.0,amsterdam,
254104,2011-10-25,0,3.0,Centrum-Oost,52.36489868164063,4.90916919708252,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,185.0,2,250,86,4.92,f,0.68,4817.0,0.3150684931506849,5.0,amsterdam,5.220355825078324
50930117,2017-08-16,0,1.0,De Baarsjes - Oud-West,52.35867,4.86025,Entire rental unit,Entire home/apt,2,,1.0,,,6,0,13,5.0,f,0.27,2695.0,1.0,2.0,amsterdam,
968096595002975422,2017-03-06,0,1.0,De Baarsjes - Oud-West,52.36676,4.86477,Entire condo,Entire home/apt,4,2.0,2.0,2.0,500.0,2,127,19,4.84,f,0.79,2858.0,0.6520547945205479,10.0,amsterdam,6.214608098422191
1156240577336979511,2017-04-01,0,1.0,Zuid,52.3443949,4.8644033,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,243.0,2,11,1,5.0,f,0.07,2832.0,0.96986301369863,0.0,amsterdam,5.493061443340548
775840684082483357,2013-05-30,0,1.0,Bos en Lommer,52.3730231,4.8387228,Entire rental unit,Entire home/apt,2,,1.0,,,4,1,9,4.56,t,0.27,4234.0,0.9972602739726028,2.0,amsterdam,
804924795709235766,2017-10-25,0,2.0,Slotervaart,52.353719264338174,4.840622191093244,Private room in condo,Private room,1,1.0,1.0,1.0,85.0,5,351,17,4.41,f,0.61,2625.0,0.0383561643835616,6.0,amsterdam,4.442651256490317
758475,2011-11-09,0,2.0,De Baarsjes - Oud-West,52.36827,4.87107,Entire rental unit,Entire home/apt,4,,1.0,,,6,0,39,4.74,f,0.25,4802.0,1.0,0.0,amsterdam,
1118798935548272098,2020-07-22,0,7.0,Centrum-Oost,52.3653951,4.8975392,Room in hotel,Private room,5,,1.0,,,1,37,104,4.69,t,6.0,1624.0,0.8986301369863013,82.0,amsterdam,
1184497136193326756,2015-06-23,0,2.0,De Pijp - Rivierenbuurt,52.35528139584368,4.8897952137350265,Entire home,Entire home/apt,2,2.0,1.0,1.0,271.0,2,42,5,4.0,f,0.55,3480.0,0.8849315068493151,5.0,amsterdam,5.602118820879701
1016030357243428693,2023-11-02,0,1.0,Centrum-Oost,52.36808533576683,4.923805954844889,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,203.0,5,219,0,,f,,426.0,0.4,0.0,amsterdam,5.313205979041787
663633074864691234,2011-12-04,0,1.0,Westerpark,52.39542840520664,4.881689407409682,Entire home,Entire home/apt,4,2.0,3.0,3.0,277.0,2,76,6,4.83,f,0.24,4777.0,0.7917808219178082,0.0,amsterdam,5.6240175061873385
6633038,2011-04-27,1,3.0,Centrum-West,52.37464,4.8782,Entire home,Entire home/apt,4,,2.0,,,2,0,30,4.9,f,0.24,4998.0,1.0,0.0,amsterdam,
15963303,2016-11-14,0,1.0,Centrum-West,52.38234,4.88296,Boat,Entire home/apt,3,1.0,1.0,1.0,215.0,3,17,58,4.91,f,0.55,2970.0,0.9534246575342464,6.0,amsterdam,5.3706380281276624
50602388,2016-02-25,0,1.0,Bijlmer-Oost,52.32566,4.97411,Entire rental unit,Entire home/apt,5,1.0,2.0,2.0,129.0,10,129,2,4.5,f,0.07,3233.0,0.6465753424657534,0.0,amsterdam,4.859812404361672
15110844,2014-10-12,1,1.0,Oud-Noord,52.38535,4.91641,Private room in condo,Private room,2,1.5,1.0,2.0,120.0,2,17,471,4.96,f,4.33,3734.0,0.9534246575342464,57.0,amsterdam,4.787491742782046
1196463792816191169,2014-12-17,0,1.0,IJburg - Zeeburgereiland,52.36088,4.99153,Houseboat,Entire home/apt,4,2.0,2.0,3.0,315.0,3,5,5,5.0,f,0.36,3668.0,0.9863013698630136,3.0,amsterdam,5.752572638825633
853319035423525665,2015-05-27,0,1.0,De Pijp - Rivierenbuurt,52.35261,4.90678,Entire rental unit,Entire home/apt,2,1.5,1.0,1.0,250.0,3,133,5,4.8,f,0.18,3507.0,0.6356164383561644,0.0,amsterdam,5.521460917862246
1388297466675663574,2013-11-18,0,1.0,De Pijp - Rivierenbuurt,52.353454308302936,4.895787924985055,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,183.0,2,30,0,,f,,4062.0,0.9178082191780822,0.0,amsterdam,5.209486152841421
38039630,2016-02-10,0,1.0,Zuid,52.3508,4.84717,Entire condo,Entire home/apt,2,1.0,1.0,1.0,180.0,3,13,19,4.95,f,0.52,3248.0,0.9643835616438357,2.0,amsterdam,5.19295685089021
1271700,2012-07-04,0,1.0,De Baarsjes - Oud-West,52.36062,4.86901,Entire townhouse,Entire home/apt,4,1.5,2.0,6.0,407.0,2,40,42,4.9,f,0.29,4564.0,0.8904109589041096,6.0,amsterdam,6.008813185442595
1403745064543385665,2015-06-19,0,1.0,De Baarsjes - Oud-West,52.3568582,4.8556415,Entire condo,Entire home/apt,3,1.0,2.0,1.0,354.0,1,48,6,5.0,f,1.55,3484.0,0.8684931506849315,6.0,amsterdam,5.869296913133774
37048856,2015-06-16,0,1.0,Oud-Oost,52.3634,4.9257,Entire rental unit,Entire home/apt,2,,1.0,,,14,0,8,5.0,f,0.11,3487.0,1.0,0.0,amsterdam,
34706149,2016-05-25,0,1.0,Bos en Lommer,52.38041,4.85761,Entire rental unit,Entire home/apt,2,,1.0,,,3,0,8,4.88,f,0.24,3143.0,1.0,0.0,amsterdam,
22896629,2018-01-23,0,1.0,Watergraafsmeer,52.35065,4.94215,Entire rental unit,Entire home/apt,4,,3.0,,,4,0,17,5.0,f,0.19,2535.0,1.0,0.0,amsterdam,
1067797643917219467,2016-04-01,0,1.0,De Pijp - Rivierenbuurt,52.35231,4.90605,Entire home,Entire home/apt,2,,1.0,,,20,269,2,5.0,f,0.11,3197.0,0.263013698630137,0.0,amsterdam,
3444976,2014-06-28,0,1.0,De Pijp - Rivierenbuurt,52.35394,4.89753,Entire condo,Entire home/apt,3,,2.0,,,2,0,3,5.0,f,0.02,3840.0,1.0,1.0,amsterdam,
46502425,2020-11-18,1,2.0,Zuid,52.35685,4.85693,Room in boutique hotel,Private room,2,1.0,1.0,1.0,220.0,1,350,626,4.76,t,12.85,1505.0,0.0410958904109589,55.0,amsterdam,5.393627546352362
51748201,2012-08-08,0,1.0,Oud-Noord,52.38901,4.94464,Entire townhouse,Entire home/apt,4,1.0,3.0,3.0,275.0,3,29,20,4.9,f,0.52,4529.0,0.9205479452054794,4.0,amsterdam,5.616771097666572
31856901,2014-05-27,0,1.0,De Baarsjes - Oud-West,52.36432,4.86253,Entire rental unit,Entire home/apt,2,,1.0,,,7,0,32,4.94,f,0.41,3872.0,1.0,0.0,amsterdam,
1155901137242377218,2019-07-03,1,15.0,Watergraafsmeer,52.35226,4.92601,Room in boutique hotel,Private room,6,2.0,2.0,3.0,418.0,1,267,11,4.82,t,0.8,2009.0,0.2684931506849315,9.0,amsterdam,6.035481432524756
52818350,2020-01-27,0,1.0,Centrum-West,52.3725169,4.8785378,Entire home,Entire home/apt,4,,4.0,,,3,0,4,4.5,f,0.29,1801.0,1.0,2.0,amsterdam,
37680995,2012-08-19,0,3.0,Geuzenveld - Slotermeer,52.372143,4.820654,Entire home,Entire home/apt,3,1.5,2.0,2.0,248.0,3,14,17,4.94,t,0.44,4518.0,0.9616438356164384,4.0,amsterdam,5.513428746164983
1189824732903254426,2013-11-14,1,2.0,Centrum-Oost,52.372642,4.930751,Entire rental unit,Entire home/apt,2,,1.0,,,3,0,7,5.0,f,0.48,4066.0,1.0,4.0,amsterdam,
6982667,2015-06-24,0,1.0,Noord-West,52.3999,4.92184,Houseboat,Entire home/apt,4,,2.0,,,3,0,21,4.71,t,0.17,3479.0,1.0,2.0,amsterdam,
1448299705913535408,2017-03-14,0,1.0,Noord-Oost,52.39272,4.95245,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,131.0,3,143,3,5.0,f,1.96,2850.0,0.6082191780821917,3.0,amsterdam,4.875197323201151
1284029145008349162,2018-09-19,0,1.0,Slotervaart,52.34857,4.83442,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,162.0,4,173,4,4.5,f,0.47,2296.0,0.526027397260274,4.0,amsterdam,5.087596335232384
3209240,2013-11-25,0,1.0,Zuid,52.35862,4.88608,Entire rental unit,Entire home/apt,2,,1.0,,,3,0,27,4.85,f,0.23,4055.0,1.0,3.0,amsterdam,
10713194,2015-10-20,0,1.0,Bos en Lommer,52.3763,4.86156,Entire serviced apartment,Entire home/apt,2,,1.0,,,2,0,37,4.92,f,0.32,3361.0,1.0,1.0,amsterdam,
50164129,2013-10-24,0,1.0,Oud-Oost,52.360801696777344,4.913571834564209,Entire condo,Entire home/apt,3,1.0,2.0,2.0,315.0,2,11,21,4.95,t,0.42,4087.0,0.96986301369863,2.0,amsterdam,5.752572638825633
1159275427722380853,2015-03-18,0,6.0,Centrum-West,52.38250600000001,4.8824552,Entire home,Entire home/apt,4,1.0,3.0,3.0,670.0,1,36,14,5.0,f,0.96,3577.0,0.9013698630136986,8.0,amsterdam,6.507277712385012
1156337699193577760,2014-07-12,0,1.0,Westerpark,52.3747956712026,4.874764339270094,Entire rental unit,Entire home/apt,2,1.0,1.0,0.0,395.0,2,10,8,5.0,f,0.56,3826.0,0.9726027397260274,5.0,amsterdam,5.978885764901122
53777552,2014-07-14,0,1.0,Westerpark,52.3814,4.87204,Entire loft,Entire home/apt,2,,1.0,,,4,2,6,5.0,f,0.14,3824.0,0.9945205479452056,3.0,amsterdam,
1272252048897275607,2024-10-21,1,1.0,De Pijp - Rivierenbuurt,52.34319413161359,4.90943820930391,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,247.0,1,142,11,4.91,f,1.09,72.0,0.6109589041095891,11.0,amsterdam,5.5093883366279774
1170868610932080721,2012-03-04,1,1.0,De Baarsjes - Oud-West,52.36568,4.8779,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,217.0,6,7,16,4.88,f,1.08,4686.0,0.9808219178082191,11.0,amsterdam,5.37989735354046
764496995889396942,2018-02-11,0,1.0,Zuid,52.356831863718725,4.857126730688468,Entire condo,Entire home/apt,4,1.5,2.0,2.0,425.0,5,31,10,5.0,f,0.31,2516.0,0.915068493150685,2.0,amsterdam,6.052089168924417
1258442243202964652,2013-03-21,0,2.0,Zuid,52.3408662,4.8510989,Houseboat,Entire home/apt,4,2.5,2.0,3.0,283.0,3,88,4,5.0,f,0.47,4304.0,0.7589041095890411,4.0,amsterdam,5.645446897643238
1256351011673201225,2020-01-09,0,1.0,De Baarsjes - Oud-West,52.37189996673049,4.854271473630035,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,172.0,2,39,8,5.0,f,0.79,1819.0,0.8931506849315068,8.0,amsterdam,5.147494476813453
1112196466964282672,2024-03-12,0,1.0,Slotervaart,52.353382725814434,4.838919476035847,Entire rental unit,Entire home/apt,5,1.0,2.0,0.0,189.0,7,228,2,5.0,f,0.13,295.0,0.3753424657534246,1.0,amsterdam,5.241747015059643
1620658,2013-02-07,0,1.0,Oud-Oost,52.34933,4.91314,Entire rental unit,Entire home/apt,2,,1.0,,,3,0,43,4.81,f,0.3,4346.0,1.0,0.0,amsterdam,
37231449,2014-10-06,0,1.0,Centrum-West,52.37498,4.8765,Entire rental unit,Entire home/apt,2,,1.0,,,3,0,12,5.0,f,0.29,3740.0,1.0,0.0,amsterdam,
1052210813234547333,2013-03-02,1,2.0,Centrum-Oost,52.37306,4.90352,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,198.0,1,231,15,4.93,f,0.83,4323.0,0.3671232876712329,8.0,amsterdam,5.288267030694535
896043282611946316,2014-10-18,0,1.0,Zuid,52.35247377669074,4.855527216905403,Entire rental unit,Entire home/apt,2,,1.0,,,5,0,2,4.0,f,0.15,3728.0,1.0,1.0,amsterdam,
45539926,2019-02-18,0,12.0,Oud-Noord,52.3881,4.91438,Room in boutique hotel,Private room,4,1.0,1.0,4.0,260.0,1,136,81,4.78,t,1.94,2144.0,0.6273972602739726,24.0,amsterdam,5.560681631015528
670836435803671682,2016-02-23,0,1.0,De Baarsjes - Oud-West,52.36814,4.8582,Entire condo,Entire home/apt,2,,1.0,,,8,1,13,5.0,f,0.35,3235.0,0.9972602739726028,1.0,amsterdam,
1352397286757200600,2016-11-07,0,1.0,De Baarsjes - Oud-West,52.37270178599192,4.8630742728710175,Entire condo,Entire home/apt,4,1.0,2.0,2.0,380.0,3,354,4,5.0,f,0.92,2977.0,0.0301369863013698,4.0,amsterdam,5.940171252720432
701325467048398756,2016-04-13,0,1.0,Oud-Oost,52.35713,4.91949,Entire condo,Entire home/apt,2,,1.0,,,10,38,56,4.86,f,1.52,3185.0,0.8958904109589041,35.0,amsterdam,
23963946,2016-04-24,0,3.0,De Pijp - Rivierenbuurt,52.35024,4.9088,Houseboat,Entire home/apt,4,1.0,1.0,3.0,254.0,3,295,290,4.78,f,3.21,3174.0,0.1917808219178082,54.0,amsterdam,5.537334267018537
919231582489448875,2016-09-06,0,1.0,De Pijp - Rivierenbuurt,52.3432658,4.9020383,Entire rental unit,Entire home/apt,3,1.0,0.0,1.0,320.0,3,9,0,,f,,3039.0,0.9753424657534246,0.0,amsterdam,5.768320995793772
45463326,2020-09-16,0,6.0,Centrum-Oost,52.36146,4.89276,Room in hotel,Private room,2,1.0,1.0,2.0,120.0,1,60,383,4.56,t,6.36,1568.0,0.8356164383561644,97.0,amsterdam,4.787491742782046
662946968429832635,2014-01-05,0,2.0,Bos en Lommer,52.37864676250841,4.85364781111449,Entire condo,Entire home/apt,2,,1.0,,,2,0,3,5.0,f,0.08,4014.0,1.0,0.0,amsterdam,
10111606,2013-10-15,0,15.0,Zuid,52.34411,4.86253,Entire loft,Entire home/apt,2,1.5,1.0,1.0,199.0,1,50,68,4.84,f,0.58,4096.0,0.863013698630137,6.0,amsterdam,5.293304824724492
283170,2011-11-28,0,1.0,Zuid,52.35435,4.87316,Entire rental unit,Entire home/apt,8,1.5,5.0,8.0,1036.0,2,253,130,4.5,f,0.8,4783.0,0.3068493150684931,1.0,amsterdam,6.943122422819428
23593065,2018-03-03,0,1.0,Westerpark,52.37938,4.87481,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,213.0,3,48,34,4.91,f,0.39,2496.0,0.8684931506849315,3.0,amsterdam,5.3612921657094255
19771245,2013-10-23,1,2.0,Centrum-Oost,52.36556243896485,4.882159233093262,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,243.0,2,327,391,4.81,f,5.04,4088.0,0.1041095890410959,54.0,amsterdam,5.493061443340548
18517833,2016-08-10,1,1.0,Centrum-West,52.37355,4.87773,Private room in condo,Private room,3,1.5,0.0,2.0,98.0,1,135,646,4.81,f,6.38,3066.0,0.6301369863013699,89.0,amsterdam,4.584967478670572
809213938231652069,2023-01-13,1,11.0,Centrum-West,52.37239,4.90027,Entire rental unit,Entire home/apt,7,,4.0,,,1,292,75,4.96,t,2.44,719.0,0.1999999999999999,37.0,amsterdam,
37011867,2013-04-18,1,4.0,Zuid,52.35254,4.84841,Entire townhouse,Entire home/apt,4,,3.0,,,4,0,6,4.83,f,0.15,4276.0,1.0,0.0,amsterdam,
1403078399020186510,2014-03-03,0,3.0,De Baarsjes - Oud-West,52.3621,4.86527,Entire guesthouse,Entire home/apt,2,1.0,1.0,1.0,198.0,2,253,0,,f,,3957.0,0.3068493150684931,0.0,amsterdam,5.288267030694535
31945182,2019-01-17,0,17.0,Centrum-West,52.37392,4.89635,Private room in hostel,Private room,2,,1.0,,,1,0,91,4.25,t,1.23,2176.0,1.0,0.0,amsterdam,
24565009,2018-04-22,0,1.0,IJburg - Zeeburgereiland,52.37395,4.96555,Entire townhouse,Entire home/apt,4,,2.0,,,5,0,25,4.84,f,0.29,2446.0,1.0,0.0,amsterdam,
1240434222174223114,2014-09-23,0,5.0,Zuid,52.35037348902392,4.849980003651787,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,200.0,1,3,3,5.0,f,0.26,3753.0,0.9917808219178084,3.0,amsterdam,5.298317366548036
53762178,2016-10-06,0,3.0,De Pijp - Rivierenbuurt,52.34634,4.90658,Entire rental unit,Entire home/apt,2,,1.0,,,5,0,1,5.0,f,0.03,3009.0,1.0,0.0,amsterdam,
8439748,2014-04-07,0,2.0,Slotervaart,52.3473121,4.8431473,Private room in rental unit,Private room,4,,,,,2,0,9,4.78,f,0.27,3922.0,1.0,0.0,amsterdam,
24012423,2015-09-11,0,1.0,Centrum-Oost,52.36166,4.91212,Entire condo,Entire home/apt,2,1.0,1.0,1.0,271.0,2,348,5,5.0,f,0.22,3400.0,0.0465753424657534,1.0,amsterdam,5.602118820879701
42192150,2016-01-22,0,1.0,Centrum-Oost,52.35913,4.89555,Private room in houseboat,Private room,2,,,,,3,0,27,5.0,f,0.4,3267.0,1.0,3.0,amsterdam,
907926245780013758,2023-06-06,0,1.0,Centrum-West,52.37477859407623,4.896334335207939,Entire condo,Entire home/apt,2,1.0,1.0,1.0,472.0,2,355,4,5.0,f,0.17,575.0,0.0273972602739726,1.0,amsterdam,6.156978985585555
1015983729715757300,2016-02-04,0,2.0,Slotervaart,52.34665529077093,4.842173737102881,Entire rental unit,Entire home/apt,2,,1.0,,,12,0,2,5.0,f,0.11,3254.0,1.0,0.0,amsterdam,
